RMS_Phase_A,Peak_Phase_A,Std_Phase_A,Mean_Phase_A,Fundamental_Phase_A,THD_Phase_A,ZeroCrossings_Phase_A,RMS_Phase_B,Peak_Phase_B,Std_Phase_B,Mean_Phase_B,Fundamental_Phase_B,THD_Phase_B,ZeroCrossings_Phase_B,RMS_Phase_C,Peak_Phase_C,Std_Phase_C,Mean_Phase_C,Fundamental_Phase_C,THD_Phase_C,ZeroCrossings_Phase_C,Phase_Imbalance,Zero_Sequence,Avg_RMS,label
87.64832258675759,125.78159245958291,87.64831699596998,-0.03130569087348047,123947.91611700968,0.0005513430728104873,200.0,87.65058842886125,125.19780547382759,87.65058773274617,-0.011046709526719923,123954.11823801631,0.00030008063577617106,200.0,87.66466737203667,125.22420601651099,87.66466315955438,-0.027176675643005552,123972.08173478692,0.0004179676518882133,200.0,0.016344785279088114,-0.06952907604320605,87.6545261292185,Normal
95.44492914120525,138.84258626722362,95.44491540884071,0.05119930596796348,134963.7790167606,0.0013338613958223777,200.0,95.42407001830574,135.906491847845,95.42406944005441,-0.010505150618882311,134946.2257687267,0.0005568617430609902,200.0,95.41639183327862,138.2348513510679,95.41639073608982,0.01446995485632766,134922.92606965182,0.0007557440565294283,200.0,0.028537307926626454,0.0551641102054088,95.42846366426322,Normal
90.80742362475303,129.92855788584262,90.80741920302927,-0.028338148569981656,128417.03397485547,0.0004868312406484773,199.0,90.81875693803518,131.59502014646554,90.81875493475225,0.01907541158301373,128418.6933900562,0.0008039566875607921,200.0,90.81929813244403,129.16459389167488,90.81929740911924,0.011462272826281122,128434.8666252409,0.0003765135585708202,200.0,0.01187450769100451,0.0021995358393133097,90.81515956507741,Normal
93.93051603425612,135.3068670602679,93.9305128793526,-0.024345090230326747,132832.32071494867,0.0005999268942843594,199.0,93.93538346509878,135.4753012688903,93.93536995035575,0.050388738398724396,132838.18463471354,0.0006621867977121217,200.0,93.93004423002503,133.71986841539723,93.93003735851282,0.03592885810022389,132832.2575909498,0.0005922474268353665,200.0,0.0053392350737482275,0.061972506268621594,93.93198124312664,Normal
103.14260108383966,147.83217640668724,103.14260108360337,-0.0002207800798393862,145862.99677266472,0.0003904585447362569,199.0,103.1771806126002,148.61700883128324,103.17717615757616,0.030320185054141347,145901.02867134628,0.0005119212449863339,200.0,103.09650464681964,149.25284931918705,103.09649055665096,0.05390077999574794,145777.73869565447,0.0013682118483790103,200.0,0.08067596578055714,0.08400018497004962,103.13876211441983,Normal
80.36469834765472,115.90006226306426,80.36469214274224,-0.03158024387595887,113648.90831801883,0.0004884418670506702,199.0,80.38992978852963,116.01439984144189,80.38992858188632,0.013928529725232237,113673.08822522449,0.0008511514356422547,200.0,80.34613468125522,116.7963468844122,80.34613243727597,0.018989210404579494,113609.275673521,0.00126827820500871,200.0,0.04379510727440561,0.0013374962538525033,80.36692093914652,Normal
105.40090141362688,153.43549806516668,105.40090035656532,-0.014927507696302002,149043.37402505477,0.0013583329622422762,199.0,105.41786178894544,149.81680099213983,105.41786178430864,0.000988738532450043,149080.798917391,0.0003431263408420945,200.0,105.43240199815725,153.01537172720646,105.43235279352176,0.10186031316170624,149086.86609933278,0.0009374361063528139,200.0,0.031500584530363085,0.08792154399785401,105.41705506690987,Normal
91.75211737869932,132.39887807681816,91.75211723876366,0.0050674240476320164,129749.75363080647,0.0006506816368399489,200.0,91.84198315840138,133.22951733303492,91.8419830114732,0.0051950310367745375,129863.78703076507,0.0006314793816512967,200.0,91.75951254661206,130.58742615759556,91.75951204163405,-0.00962668548797717,129765.0310932604,0.00020756590482633763,200.0,0.0898657797020519,0.0006357695964294105,91.78453769457091,Normal
107.21171296179982,155.59631312570122,107.21170329240812,-0.04553398731121175,151605.09873860277,0.0009783492532203762,200.0,107.19630702012735,153.7221628620969,107.1963047961644,-0.02183577856550636,151590.49240000627,0.0006643546020698469,200.0,107.17244334673852,153.38154675286287,107.17244103241562,0.02227247796135066,151560.8986368777,0.0004283292953531002,200.0,0.039269615061300556,-0.045097287915367656,107.1934877762219,Normal
101.64040130863076,145.00778868440486,101.64040088784837,0.009248620503155508,143738.66939408047,0.0004420875140960368,199.0,101.63111925711745,146.57393562918284,101.63111156475352,-0.039541965744958926,143709.98159972636,0.0010951370917581518,200.0,101.65031323860693,145.0785484161385,101.65031312289672,0.004850150125895368,143752.364542704,0.0004806347103939336,200.0,0.019193981489479484,-0.025443195115907973,101.64061126811838,Normal
89.02212222104941,128.87039076971317,89.02210587514703,-0.05394713681776656,125880.6694482356,0.0012688838287985883,200.0,88.97161513725422,129.15582942448333,88.97161130326327,-0.02611958495630407,125806.67090007504,0.0010421548686674444,200.0,88.91166543708303,128.2518496314347,88.91166099067807,0.0281189352450846,125729.06087767513,0.000479024754186419,200.0,0.11045678396638436,-0.051947786528986205,88.96846759846221,Normal
81.64393496762021,118.52794438967176,81.64392457880902,0.04118697294669218,115451.0094740363,0.0007821980835935174,200.0,81.64481285364275,118.46027885056417,81.64480610023793,0.033207843955203514,115449.23561251859,0.000732635392132065,200.0,81.62353525413823,117.88829403343465,81.62353444579463,-0.011487372339878902,115422.05335597615,0.0009315585123226416,200.0,0.02127759950451491,0.06290744456201693,81.6374276918004,Normal
85.9569870952557,123.73055141518982,85.95698695631881,0.004887247669426671,121554.69258365734,0.0006272669513367046,200.0,86.00284933967674,123.29825851856349,86.00284923126561,0.004318255650357571,121621.0034561287,0.0005672099897310442,200.0,85.95075680586345,124.39610703029287,85.95075429378316,0.020780529251785793,121541.66933137483,0.0008545225404353011,200.0,0.05209253381329404,0.029986032571569954,85.97019774693196,Normal
89.75661107741183,130.17740188175785,89.75661026817123,-0.012052775092066809,126927.41393295003,0.000794303620822562,199.0,89.78404795176282,129.61916997768844,89.78404243917797,0.03146242736874882,126965.84594519598,0.0006522572252931672,200.0,89.78252449191717,130.6210599555486,89.78252410305782,0.008356168230254013,126959.106173709,0.0012129759622092695,200.0,0.02743687435098252,0.027765820506935938,89.7743945070306,Normal
88.08853939580172,127.02385968010294,88.08853689704144,-0.02098152234683559,124567.15140499787,0.0007175634648601677,199.0,88.06560828813792,127.63035607118937,88.06560779829154,-0.00928855420351755,124534.50262774594,0.0008469094715164735,200.0,88.10330326380863,125.63723860151906,88.10330326296312,0.0003859833712584191,124594.2506263432,0.00037731785386643796,200.0,0.03769497567070346,-0.029884093179094625,88.08581698258276,Normal
107.64099318873706,155.12753556075904,107.64099157648076,-0.018630344484075807,152215.75894891538,0.0008392353498162846,199.0,107.60873165706415,153.3566155627569,107.60873155852673,0.004605103137342382,152177.4576406352,0.00042780367505490015,200.0,107.57344058449611,155.18821718583135,107.57344027843023,-0.008114747251582856,152121.7079803761,0.000642139730615801,200.0,0.06755260424094445,-0.02213998859831655,107.60772181009911,Normal
87.15705403075437,126.67785560650714,87.15703946971995,-0.05038048744917111,123247.99502636552,0.0011456062161029378,199.0,87.13597277805529,125.27288215984964,87.13597274152119,0.0025232659388171614,123217.57720275488,0.0010998850370147642,200.0,87.16960727370451,125.36904920779212,87.16960295340677,-0.027444440181228685,123270.00270809178,0.0008215162382851345,200.0,0.03363449564922405,-0.07530166169158269,87.15421136083806,Normal
88.12447946468666,127.47203602971143,88.12447488021533,-0.02842548640655923,124619.59248018116,0.0006177907256743596,200.0,88.13031717917424,127.29175852995041,88.13031715311807,0.002143052753490622,124627.50459820563,0.00035833231160109356,200.0,88.12105489818305,125.98246829262078,88.12104951971232,-0.030788195766995215,124617.68609130896,0.0004562739890131545,200.0,0.009262280991194416,-0.05707062942006361,88.12528384734799,Normal
108.98740851315416,156.7499434712221,108.98740831565794,0.006561188989134507,154125.41096905715,0.0007226887321258452,199.0,108.96193328999766,156.24353974558892,108.96193314023613,0.005712846440529518,154086.08502381452,0.0004918993854464342,200.0,108.99568708640778,155.38080953642597,108.99568704179848,-0.003118403766243773,154137.24112816088,0.0006876390802821322,200.0,0.03375379641012444,0.00915563166342034,108.98167629651986,Normal
