RMS,Peak,Mean,Variance,Label
0.1767221330504679,0.27006641440643975,0.00036961721415367974,0.031230575693022285,Normal
0.17719634265227655,0.2709646382708131,-0.00018124793763879475,0.031398510998528105,Normal
0.1768349953224444,0.2850744307218875,-0.0005023125741758732,0.031270363252766754,Normal
0.17712193140472843,0.27362987437921776,0.00047112060602641997,0.0313719566299159,Normal
0.1772425494915272,0.27930951515247243,6.180733098500446e-05,0.0314149175301103,Normal
0.17706975365638428,0.2751237023057957,-0.0003735374735880569,0.03135355812968844,Normal
0.17708977827033495,0.2728071507309135,0.00018943470499639415,0.03136075368232894,Normal
0.1772228554705095,0.27232108318256854,-0.0002228627652625136,0.03140789083330896,Normal
0.1772180589345716,0.28139874601520376,0.00017991711203393167,0.03140620804237009,Normal
0.17717682381659977,0.27328695807739334,-1.5992375160228335e-05,0.031391626641982376,Normal
0.17699700823495532,0.2709196047471737,-0.00040587547939700797,0.031327776189220065,Normal
0.17686714560012481,0.2805132769406379,-0.0002208685301888079,0.03128193840982812,Normal
0.17675972189888436,0.27092191623282275,0.00013010329897808888,0.031243982358902536,Normal
0.17760795912528368,0.2817497822579006,-0.00010997027552312644,0.031544575051186935,Normal
0.17707377887574402,0.2783910267980581,0.00048607538976152377,0.03135488689605136,Normal
0.17667766686188244,0.2729024484831178,6.198306599890834e-05,0.031214994125857837,Normal
0.17696816573955013,0.28263531490048854,-0.0006360427834387132,0.03131732713479852,Normal
0.1766382900853023,0.26966971241631627,-0.0002656912626869521,0.031201014932412337,Normal
0.17755646268011382,0.2859154029590215,0.0001349259854680227,0.03152627923445309,Normal
0.1771192095793606,0.26884584540991546,0.00044470589995312254,0.03137101663868,Normal
0.17672814120642077,0.27999541091677765,0.00017447413678393876,0.03123280545305219,Normal
0.17721550260769048,0.2724046525294202,-0.000519667239016962,0.031405064310457045,Normal
0.17703031445560485,0.27666486211563274,3.3182797567329e-05,0.03133973113515228,Normal
0.17682430288170384,0.2733921913786017,-7.352446462771778e-06,0.03126683403554206,Normal
0.1771762388122362,0.2797634915794284,-2.4177335039214043e-05,0.031391419015107024,Normal
0.17704137915616838,0.2740457057832402,-0.0006706334584897322,0.03134320018428253,Normal
0.17715356767673218,0.2720386539641172,0.0001696578850956575,0.03138335775679656,Normal
0.1771604945318286,0.2761212563289535,-1.4374353489064573e-05,0.03138584061614004,Normal
0.1773662926427503,0.2750088245653155,0.0001945039547606443,0.03145876393404533,Normal
0.1773776434455917,0.2673944891450726,0.00021658759574353503,0.03146278148412483,Normal
0.17702803766816394,0.2793260384073199,0.00012080269690323564,0.031338911527349286,Normal
0.17732951897130428,0.2773149400880758,0.00017411820658806777,0.0314457279814443,Normal
0.17751639271386338,0.2755682576377078,-3.639985711706195e-05,0.03151206835719297,Normal
0.177005703432406,0.26962383842386684,-6.287511458431782e-05,0.03133101509432083,Normal
0.1768505574241827,0.2674890328488627,0.00024530452320448734,0.03127605948693504,Normal
0.17739440121285033,0.282357921538318,8.860996340752458e-05,0.031468765729940104,Normal
0.1771264455672135,0.27436240498799447,-0.0002694848606401094,0.03137370509718492,Normal
0.1767917876715292,0.2732200476490648,-0.0009639390885378003,0.031254407009528654,Normal
0.17709347334461634,0.2723571390711033,-0.0001831873568001019,0.03136206474365265,Normal
0.17696620293843035,0.2734918335831637,-0.00036767788036430414,0.031316901795422,Normal
0.17643029594449072,0.2710191387445114,-2.187757734111595e-05,0.03112764884843219,Normal
0.1766613744172738,0.2783954647478531,-0.00016523998506414228,0.031209213906747545,Normal
0.1768469118851902,0.26665722357982413,0.0004689866068676263,0.03127461029489081,Normal
0.17669093828973761,0.27131760584770764,-0.00022953796596658448,0.031219634986030045,Normal
0.1771273575979123,0.27257581994779634,5.197158984103223e-06,0.03137410078260823,Normal
0.17641286913837467,0.27170749919085685,-0.00034908884419200737,0.031121378534612172,Normal
0.17708415081803774,0.26958989942030126,-0.0006639420986151167,0.03135835565183522,Normal
0.17710644934578196,0.27681931411417926,0.0005417295119153795,0.03136640092900595,Normal
0.17725997334107257,0.2687499012130354,0.0002737326555462507,0.03142102321931105,Normal
0.1771581218570848,0.28415058141209515,0.000572821806246092,0.031384672015107994,Normal
0.17695657571073165,0.2746312723773039,-0.0004303985079164163,0.031313444444392276,Normal
0.1766724680078206,0.2740099087806446,-0.00012138488770639255,0.03121314621768343,Normal
0.176439974968609,0.2766616663017108,0.00031417986631983373,0.031130966057934976,Normal
0.17699533156168973,0.2796105497360427,0.0001296141766437553,0.0313273305947977,Normal
0.17782889559833462,0.2729296173802296,0.00010349673005305521,0.031623105398150254,Normal
0.17713877156010163,0.2767824169534953,0.0001333378729994289,0.03137812661083349,Normal
0.1767593748922534,0.2743973717932114,0.0005761822328587877,0.031243544626334725,Normal
0.17706565119050652,0.2787184158741402,0.00025210505342899747,0.031352181274560166,Normal
0.17706067574664183,0.2717615817837103,0.0003214005786854544,0.03135037959752546,Normal
0.17753013106587084,0.27645896357400274,-0.0004917516591865896,0.03151670561657097,Normal
0.17692875375167547,0.2819557550998358,-0.0002132892183623477,0.031303738411830345,Normal
0.1769710139558661,0.2771800883602711,0.00023133272057842446,0.03131868626573974,Normal
0.17671516815268623,0.2844555301202996,-0.0005704158968522175,0.031227925280936795,Normal
0.17750593443837528,0.27741195308003447,0.00022700145205173118,0.03150830523118155,Normal
0.17693203218848508,0.2785082283075553,-0.00029069394674872875,0.031304859511376446,Normal
0.1773418799605409,0.27075692718163036,0.00019072274483283698,0.0314501060127735,Normal
0.1771846827121812,0.27362750684818066,-4.892563268892203e-05,0.03139440939409879,Normal
0.17662557878382074,0.2744564116803126,-0.0001089463833714005,0.03119658321140522,Normal
0.17707018053163454,0.2756790452798574,0.000382540311746541,0.03135370249641553,Normal
0.1765005463559528,0.28175305854954824,-1.990196879610756e-05,0.031152442467861478,Normal
0.17680167921247,0.27158248153916265,-0.00042245719435695273,0.03125865530226809,Normal
0.17749355353861365,0.27425916649114096,-0.0004900378571770234,0.03150372141066325,Normal
0.17681767707856128,0.2754417119430146,0.0002752720386251461,0.031264415152763125,Normal
0.17755178405241498,0.2717601468443726,-0.00011548644073106095,0.031524622683077416,Normal
0.1768846199517725,0.2748113676331463,-0.00016196093871406693,0.03128814254413732,Normal
0.17678301358419857,0.2687812622452592,0.00032905296149971517,0.03125212561605946,Normal
0.17698843993504937,0.2749137993725945,-0.0002863944645428154,0.03132482584885326,Normal
0.1769900175253612,0.2749339354119204,-0.0004369944538331155,0.03132527533947498,Normal
0.17713114864299037,0.2866260706948214,2.7208348201244735e-05,0.03137544307929094,Normal
0.17648938529438002,0.2846088397624329,0.0004457721536037344,0.031148304408775196,Normal
0.1774805256320252,0.2743217186385857,0.0004112050421474719,0.03149916788903327,Normal
0.1770535152127533,0.2752290593834993,0.000878199119775407,0.03134717601549869,Normal
0.17737101961066284,0.2712245814384749,3.8986879843385224e-05,0.03146047707774935,Normal
0.1769668362005077,0.2716189594258489,-7.661184602131277e-06,0.03131726105612358,Normal
0.1770664877902032,0.27911243839471817,-0.0003459060818270844,0.03135242144734074,Normal
0.17645994072713175,0.27220626466785114,-8.951532381263782e-05,0.03113810266842965,Normal
0.17689980858510573,0.27982892424133254,-0.0005854129064086092,0.03129319956917606,Normal
0.17665756891312734,0.28666082713937574,0.00010358819345423353,0.031207885923782513,Normal
0.17687954336292866,0.2778701613204255,0.00020026665403813704,0.03128633275354544,Normal
0.1770426411335874,0.27122569806796315,-0.00010088177584216463,0.03134408660242351,Normal
0.17707286132469618,0.27223047845155324,-0.0001940550593289436,0.03135476056034903,Normal
0.1772705067745362,0.2738761419586729,0.00034204178480171674,0.031424715579518335,Normal
0.17673995325700265,0.27805899140090307,-0.0005377495038693709,0.03123672190275857,Normal
0.17730187031853506,0.27407516392184994,0.00010241172918286179,0.031435942730288345,Normal
0.1767271236794673,0.27361536145628096,0.00011089982268342546,0.03123246394524706,Normal
0.177286761846311,0.27326400035273907,2.3272978536874268e-05,0.03143059538431907,Normal
0.17695559604362562,0.26812963455159555,-6.497457367704306e-05,0.03131327874945959,Normal
0.1768224850243341,0.27375343457687384,0.00022122991425006672,0.031266142267505896,Normal
0.177266141073826,0.272490127433432,-0.00021197311221886185,0.03142323983860528,Normal
0.1768845818861774,0.2794537616409699,-0.0007930886645904551,0.031287526319417905,Normal
0.17707038481513618,0.2704859119155351,-0.00017504410802990134,0.03135389053814066,Normal
0.17715504029540802,0.27514630575250554,-0.00013505948847294036,0.03138389006100221,Normal
0.17768012276605602,0.27724823513488694,0.0002310860071707549,0.03157017262541803,Normal
0.17704367552334585,0.2741527016869758,-0.0001899825417613009,0.0313444269494496,Normal
0.17691592673714093,0.279271621136012,0.0003497407076569242,0.03129912281469883,Normal
0.17704786915755805,0.27456198066218995,0.00012552451453713665,0.03134593221682804,Normal
0.1773952323309561,0.2789853126807742,0.00023284352055402647,0.031469014237648835,Normal
0.17731331435800837,0.2801707882193207,0.0002740286051624622,0.03143993635694545,Normal
0.0020150330361789577,0.0072985603739807395,-1.568618735675068e-05,4.060112080418798e-06,Line_Cut
0.0020132128963913716,0.0068155778519751065,-9.78091955663083e-05,4.043459527459208e-06,Line_Cut
0.001939897977625478,0.008257937106011198,7.247825404387688e-05,3.7579510662861714e-06,Line_Cut
0.0019408022249068982,0.006875531772774984,-2.7433895738742636e-05,3.7659606575681617e-06,Line_Cut
0.0019433464510884234,0.006095321262661882,3.5631647720560006e-05,3.7753258146386878e-06,Line_Cut
0.002065627519524684,0.006699669983599975,0.00016044459456900044,4.241074581491288e-06,Line_Cut
0.0019422858536018283,0.0068777769517486265,0.00011397257040975532,3.7594845902959766e-06,Line_Cut
0.001997037593318099,0.0070608955819842605,-6.0180087887511264e-05,3.984537506147598e-06,Line_Cut
0.0020068935101197746,0.007430459918377724,3.4212110165946905e-05,4.026451092478864e-06,Line_Cut
0.002001835042095598,0.006648184145208212,4.4567639119076905e-05,4.005357261305236e-06,Line_Cut
0.0020407346845502986,0.00620008556560658,7.881009767563192e-05,4.158387021230965e-06,Line_Cut
0.001999278646772907,0.006880170996195363,1.0189734868293096e-05,3.99701127674542e-06,Line_Cut
0.0020277910136345017,0.006112403704160945,-9.393982768980522e-06,4.111848148064576e-06,Line_Cut
0.0019752123095719528,0.006198139007631135,6.946604517107808e-05,3.896638136452857e-06,Line_Cut
0.0020263873246015016,0.007105136714566031,-0.00013367159778296872,4.088377493251781e-06,Line_Cut
0.001978889215543,0.006105210938358908,0.0001251583350627417,3.900337918556711e-06,Line_Cut
0.001985255154611793,0.00697105481042493,4.942924215113524e-05,3.938794778933057e-06,Line_Cut
0.0019806842611394294,0.00795612088439122,2.9512722399090774e-05,3.922239141542041e-06,Line_Cut
0.0019540239983664846,0.006042717390478445,-3.331311944332011e-05,3.817100022265097e-06,Line_Cut
0.002024570236134131,0.006966052310751965,0.00012013922207006325,4.084451208360613e-06,Line_Cut
0.0019843552437625537,0.007185400620241227,-5.3665207304915464e-05,3.934785778972865e-06,Line_Cut
0.00197292850154287,0.006299836688859908,-6.809394290780528e-06,3.892400504349587e-06,Line_Cut
0.0019650612980331244,0.007145825892569732,-8.89063237916517e-05,3.853561570617483e-06,Line_Cut
0.0019424709036074523,0.006187116653590937,5.7222666574376745e-05,3.7699187777916704e-06,Line_Cut
0.001954594498134237,0.007911086659772595,5.829906255484621e-05,3.817040871441855e-06,Line_Cut
0.001981621812803326,0.005864800109002795,-3.273211582838188e-05,3.92575361757134e-06,Line_Cut
0.0020216909776730007,0.0064963990800169045,4.3284215094588477e-05,4.0853608859280595e-06,Line_Cut
0.002021769538624532,0.006170507195745302,6.76753162619145e-05,4.082972118878904e-06,Line_Cut
0.0019770398614856297,0.006436243698347615,2.6032653847318123e-05,3.908008914836783e-06,Line_Cut
0.001982150158130527,0.0067699028246270354,-7.511089982599356e-05,3.923277602104203e-06,Line_Cut
0.0019476352551675352,0.006360576113038574,3.514155894031989e-05,3.7920481580067537e-06,Line_Cut
0.002058856764545113,0.006407850626669454,1.1393382272333362e-05,4.238761367753568e-06,Line_Cut
0.0019749256280613145,0.006369248090505026,-0.00010568189626731502,3.889162573174723e-06,Line_Cut
0.0019932793924174524,0.007408709548932482,4.034505438359835e-06,3.973146459001956e-06,Line_Cut
0.0020119703731313826,0.006512294095173715,6.912717309155796e-05,4.043246216298806e-06,Line_Cut
0.002061990581899363,0.005629789965319333,-0.00013236158531897284,4.234285570573521e-06,Line_Cut
0.002005513531840734,0.006452342669598466,5.061964130025913e-05,4.019522178310928e-06,Line_Cut
0.001942863131627226,0.006359117453298684,1.7111448633136828e-05,3.7744243465620274e-06,Line_Cut
0.0021050955060596395,0.007314442334033545,-0.00015758749322470578,4.406593271611642e-06,Line_Cut
0.00203038790249479,0.0065484145106871955,8.189380903271607e-07,4.122474363937597e-06,Line_Cut
0.002079846286381233,0.007238650079334039,2.779358131712035e-05,4.324988091811376e-06,Line_Cut
0.001993480063362611,0.006944530727499811,-1.7262927698811415e-05,3.973664754351465e-06,Line_Cut
0.0019687782571653307,0.006284025939901671,0.00010018075067180005,3.866051643081792e-06,Line_Cut
0.00199199213506446,0.007261229026190119,-3.1588769837346334e-06,3.968022687654869e-06,Line_Cut
0.002011701575174323,0.007148590627799594,-1.1968733157595314e-05,4.046799976985455e-06,Line_Cut
0.002035724546389636,0.007496852243352334,6.397964076361909e-05,4.140081034341046e-06,Line_Cut
0.0019408328752141678,0.006711061392490539,-0.00010247384073591412,3.7563313614769237e-06,Line_Cut
0.0018930542031696702,0.006437367749900202,-1.8686960823129457e-05,3.58330501363355e-06,Line_Cut
0.0019454448164937402,0.005545881282116999,-3.0379958254344864e-05,3.7838325921588265e-06,Line_Cut
0.0019419730449409377,0.0072867550588893585,-0.00010364242836325151,3.760517554320146e-06,Line_Cut
0.0019600382524758934,0.005478115228479908,-4.031213136975639e-05,3.840124883233181e-06,Line_Cut
0.0019350937439902981,0.006371107953363122,-3.0562563401507356e-05,3.7436537277487185e-06,Line_Cut
0.0020689361792604597,0.00592402774165085,-9.822864284762104e-05,4.2708480475771845e-06,Line_Cut
0.0019578810353680447,0.00700039757224857,-7.783642341245641e-05,3.8272396398442046e-06,Line_Cut
0.0021035015539801966,0.00649207294580184,6.96268616812946e-05,4.419870887729516e-06,Line_Cut
0.0019337935667266327,0.0074414384232236366,0.0001819327019317696,3.7064580506811183e-06,Line_Cut
0.0020119006732478226,0.00704208657629488,9.428323465756213e-06,4.047655425731668e-06,Line_Cut
0.002034479023184322,0.006693989712327559,-2.6009140880972704e-05,4.138428420367667e-06,Line_Cut
0.0019365429947525831,0.005704601988274878,6.98214700870351e-06,3.7501500201484523e-06,Line_Cut
0.001982769898261343,0.0066909793693523,0.00011034495109039597,3.9192004612201544e-06,Line_Cut
0.001957808865973412,0.006226405371383288,-1.694666729741405e-05,3.832728366151607e-06,Line_Cut
0.0020078662728534335,0.006804134963361544,-6.160197826746096e-05,4.027732165935874e-06,Line_Cut
0.0020426669138388052,0.006618829755251643,0.00011773264320745602,4.158627145615134e-06,Line_Cut
0.0020268403025670697,0.008135073064371138,2.111256807341664e-05,4.107635871579517e-06,Line_Cut
0.0020507376813925617,0.006133805950806096,9.817222381004088e-05,4.195887252355532e-06,Line_Cut
0.002037296882202063,0.006439601016472626,-0.00012011629980008944,4.1361506607525825e-06,Line_Cut
0.001969094813005428,0.006406505095389977,2.1481267951668483e-05,3.876872937732071e-06,Line_Cut
0.001989654381703335,0.007725986710225514,-3.920401870358234e-06,3.9587091890804555e-06,Line_Cut
0.0019037217642309794,0.00639462840948021,7.757050436829757e-05,3.618139372458761e-06,Line_Cut
0.0019821703164537453,0.006487677530716592,-2.1843345711818795e-05,3.9285220316784545e-06,Line_Cut
0.0020220474548576627,0.0070796585418453,-9.038473248303142e-05,4.080506509830322e-06,Line_Cut
0.0019551536848788726,0.006371134016719088,-8.168968144270418e-06,3.822559199454892e-06,Line_Cut
0.0020277294716604033,0.006610627857832324,-8.956243294085169e-05,4.103665380845894e-06,Line_Cut
0.0020159672339214343,0.007848453143541783,-1.0143243303505362e-05,4.064021002860125e-06,Line_Cut
0.002020184735215673,0.005848711992170859,-5.119275178704466e-05,4.078525666562888e-06,Line_Cut
0.002099750550098457,0.007968211918881533,5.874732430023925e-05,4.405501124526335e-06,Line_Cut
0.0019815014817403504,0.006758486409109073,3.212711271917088e-05,3.9253159707675334e-06,Line_Cut
0.0019239949157434165,0.006664754428536668,6.144907931372471e-05,3.697980446458012e-06,Line_Cut
0.0019673274866833894,0.006547150271732617,-1.0800130997449114e-05,3.870260797030419e-06,Line_Cut
0.0020118411472441213,0.006318654297812872,3.534231821458947e-05,4.046255722287761e-06,Line_Cut
0.001964086537285117,0.0061226705325466155,3.010617666075875e-05,3.856729544071512e-06,Line_Cut
0.001998698580171459,0.006702103906913919,-0.00012181610386730854,3.979956851217997e-06,Line_Cut
0.0019894230327032613,0.00619325161487964,8.665575538049008e-05,3.9502947831096776e-06,Line_Cut
0.002007026911644175,0.005974895040524735,3.888587586282367e-05,4.0266449127223344e-06,Line_Cut
0.002049627307791117,0.005917460123670081,3.512548075286014e-05,4.199738301444941e-06,Line_Cut
0.0019326818748195195,0.007375762179766193,-4.628780122744943e-05,3.733116668713421e-06,Line_Cut
0.0019246542874208892,0.0076135319585199585,-5.677227257207504e-05,3.701071035154613e-06,Line_Cut
0.0019991152182632283,0.0070259648042456215,-3.626577678446505e-05,3.995146449325854e-06,Line_Cut
0.002093703207242378,0.00722165501008679,6.209198046932105e-05,4.3797377059784176e-06,Line_Cut
0.0019492590401404511,0.007113317607740879,-7.453266280963092e-05,3.794055687743779e-06,Line_Cut
0.0020229519273415415,0.00797842298295742,4.8721613512280715e-05,4.089960704711616e-06,Line_Cut
0.0020142255398876447,0.006727636078929166,1.1092021207809638e-05,4.0569814926012e-06,Line_Cut
0.0019499299589433826,0.008527299530771509,-0.00010745334020904052,3.7906806244628616e-06,Line_Cut
0.001960694880243477,0.006047969356217401,-2.0387341292574046e-05,3.843908769728003e-06,Line_Cut
0.0019924006326265203,0.006175544859328697,0.00010193140348525862,3.959270269874084e-06,Line_Cut
0.00198290797870892,0.0074140339352456305,8.678983894847792e-05,3.924391575882792e-06,Line_Cut
0.0020848576054283696,0.00677009155389972,-7.529905303732315e-06,4.3465745354386314e-06,Line_Cut
0.0019489314203152655,0.006756458336981597,4.032214282378682e-05,3.7967078058901764e-06,Line_Cut
0.0019571206174125114,0.00798684306306231,5.3646185598212764e-05,3.827443197871892e-06,Line_Cut
0.002056003059902835,0.007329567244806811,5.4999549151744734e-05,4.224123631922925e-06,Line_Cut
0.0019754767372816167,0.006542484835824421,4.1779785865053704e-05,3.900762789033893e-06,Line_Cut
0.0019785994847392554,0.006604083272372915,5.2089413249316835e-05,3.912142614037789e-06,Line_Cut
0.0020467657888894953,0.0067236524736113985,-1.4909201804469739e-05,4.189027910269991e-06,Line_Cut
0.002003088172423922,0.007218073141428422,3.149102314346441e-05,4.011370541965986e-06,Line_Cut
0.0019381165388504822,0.005914407899815889,5.33063934515382e-05,3.7534541465829616e-06,Line_Cut
0.002018617399976159,0.006431095192974987,-5.162706968588987e-05,4.072150853162157e-06,Line_Cut
0.001970703831513086,0.00639819784229333,0.00012652457421476692,3.867665123660129e-06,Line_Cut
0.0019852129571951197,0.0070865267783732635,-2.723742734918576e-05,3.940328607966788e-06,Line_Cut
0.002008134808593466,0.006673506705897484,-0.00011205366068367206,4.020049386612106e-06,Line_Cut
0.0019521444565733723,0.007153694800569924,-8.876656943790026e-05,3.8029884754803724e-06,Line_Cut
0.002038821917167271,0.006272173752926256,-5.311823419035235e-05,4.153973263118125e-06,Line_Cut
0.002060792165369416,0.0067833922725212565,1.9008166309600706e-05,4.246503038461514e-06,Line_Cut
0.001965783222595543,0.00583014115452187,-1.3854363969122727e-05,3.86411173483713e-06,Line_Cut
0.0019299066030207858,0.005858414225569723,-8.241157031460153e-05,3.7177478294615103e-06,Line_Cut
0.002036541984373128,0.008264725889889574,-1.9610186820548553e-06,4.147499408520166e-06,Line_Cut
0.0020092414049072355,0.006275151992396566,0.00014585478110802798,4.015777406021531e-06,Line_Cut
